soc_code,sic_code,byear_grp,name,title_matched,element,daily,weekly
49-9064.00,52.73,2008,"Repair of watches, clocks and jewellery",Watch and Clock Repairers,Face-to-Face Discussions,75.63,85.5
49-9064.00,52.73,2008,"Repair of watches, clocks and jewellery",Watch and Clock Repairers,Contact With Others,27.59,42.56
49-9064.00,52.73,2008,"Repair of watches, clocks and jewellery",Watch and Clock Repairers,Work With Work Group or Team,26.62,41.12
49-9064.00,52.73,2008,"Repair of watches, clocks and jewellery",Watch and Clock Repairers,Deal With External Customers,38.67,61.57
49-9064.00,95.25,2009,"Repair of watches, clocks and jewellery",Watch and Clock Repairers,Public Speaking,0,0
49-9064.00,95.25,2009,"Repair of watches, clocks and jewellery",Watch and Clock Repairers,Face-to-Face Discussions,75.63,85.5
49-9064.00,95.25,2009,"Repair of watches, clocks and jewellery",Watch and Clock Repairers,Contact With Others,27.59,42.56
49-9064.00,95.25,2009,"Repair of watches, clocks and jewellery",Watch and Clock Repairers,Work With Work Group or Team,26.62,41.12
49-9064.00,95.25,2009,"Repair of watches, clocks and jewellery",Watch and Clock Repairers,Deal With External Customers,38.67,61.57
49-9094.00,25.72,2009,Manufacture of locks and hinges,Locksmiths and Safe Repairers,Public Speaking,4.76,14.28
49-9094.00,25.72,2009,Manufacture of locks and hinges,Locksmiths and Safe Repairers,Face-to-Face Discussions,95.24,100
49-9094.00,25.72,2009,Manufacture of locks and hinges,Locksmiths and Safe Repairers,Contact With Others,71.43,90.48
49-9094.00,25.72,2009,Manufacture of locks and hinges,Locksmiths and Safe Repairers,Work With Work Group or Team,23.81,52.38
49-9094.00,25.72,2009,Manufacture of locks and hinges,Locksmiths and Safe Repairers,Deal With External Customers,57.14,85.71
49-9094.00,28.63,2008,Manufacture of locks and hinges,Locksmiths and Safe Repairers,Public Speaking,4.76,14.28
49-9094.00,28.63,2008,Manufacture of locks and hinges,Locksmiths and Safe Repairers,Face-to-Face Discussions,95.24,100
49-9094.00,28.63,2008,Manufacture of locks and hinges,Locksmiths and Safe Repairers,Contact With Others,71.43,90.48
49-9094.00,28.63,2008,Manufacture of locks and hinges,Locksmiths and Safe Repairers,Work With Work Group or Team,23.81,52.38
49-9094.00,28.63,2008,Manufacture of locks and hinges,Locksmiths and Safe Repairers,Deal With External Customers,57.14,85.71
49-9095.00,41.2,2009,Construction of residential and non-residential buildings,Manufactured Building and Mobile Home Installers,Public Speaking,0,0
49-9095.00,41.2,2009,Construction of residential and non-residential buildings,Manufactured Building and Mobile Home Installers,Face-to-Face Discussions,47.73,75.93
49-9095.00,41.2,2009,Construction of residential and non-residential buildings,Manufactured Building and Mobile Home Installers,Contact With Others,56.66,59.26
49-9095.00,41.2,2009,Construction of residential and non-residential buildings,Manufactured Building and Mobile Home Installers,Work With Work Group or Team,55.21,55.99
49-9095.00,41.2,2009,Construction of residential and non-residential buildings,Manufactured Building and Mobile Home Installers,Deal With External Customers,2.66,27.06
49-9095.00,43.29,2009,Other construction installation,Manufactured Building and Mobile Home Installers,Public Speaking,0,0
49-9095.00,43.29,2009,Other construction installation,Manufactured Building and Mobile Home Installers,Face-to-Face Discussions,47.73,75.93
49-9095.00,43.29,2009,Other construction installation,Manufactured Building and Mobile Home Installers,Contact With Others,56.66,59.26
49-9095.00,43.29,2009,Other construction installation,Manufactured Building and Mobile Home Installers,Work With Work Group or Team,55.21,55.99
49-9095.00,43.29,2009,Other construction installation,Manufactured Building and Mobile Home Installers,Deal With External Customers,2.66,27.06
49-9095.00,43.39,2009,Other building completion and finishing,Manufactured Building and Mobile Home Installers,Public Speaking,0,0
49-9095.00,43.39,2009,Other building completion and finishing,Manufactured Building and Mobile Home Installers,Face-to-Face Discussions,47.73,75.93
49-9095.00,43.39,2009,Other building completion and finishing,Manufactured Building and Mobile Home Installers,Contact With Others,56.66,59.26
49-9095.00,43.39,2009,Other building completion and finishing,Manufactured Building and Mobile Home Installers,Work With Work Group or Team,55.21,55.99
49-9095.00,43.39,2009,Other building completion and finishing,Manufactured Building and Mobile Home Installers,Deal With External Customers,2.66,27.06
49-9095.00,45.11,2008,"Demolition and wrecking of buildings, earth moving",Manufactured Building and Mobile Home Installers,Public Speaking,0,0
49-9095.00,45.11,2008,"Demolition and wrecking of buildings, earth moving",Manufactured Building and Mobile Home Installers,Face-to-Face Discussions,47.73,75.93
49-9095.00,45.11,2008,"Demolition and wrecking of buildings, earth moving",Manufactured Building and Mobile Home Installers,Contact With Others,56.66,59.26
49-9095.00,45.11,2008,"Demolition and wrecking of buildings, earth moving",Manufactured Building and Mobile Home Installers,Work With Work Group or Team,55.21,55.99
49-9095.00,45.11,2008,"Demolition and wrecking of buildings, earth moving",Manufactured Building and Mobile Home Installers,Deal With External Customers,2.66,27.06
49-9095.00,45.45,2008,Other building completion,Manufactured Building and Mobile Home Installers,Public Speaking,0,0
49-9095.00,45.45,2008,Other building completion,Manufactured Building and Mobile Home Installers,Face-to-Face Discussions,47.73,75.93
49-9095.00,45.45,2008,Other building completion,Manufactured Building and Mobile Home Installers,Contact With Others,56.66,59.26
49-9095.00,45.45,2008,Other building completion,Manufactured Building and Mobile Home Installers,Work With Work Group or Team,55.21,55.99
49-9095.00,45.45,2008,Other building completion,Manufactured Building and Mobile Home Installers,Deal With External Customers,2.66,27.06
49-9095.00,55.202,2009,Holiday apartments,Manufactured Building and Mobile Home Installers,Public Speaking,0,0
49-9095.00,55.202,2009,Holiday apartments,Manufactured Building and Mobile Home Installers,Face-to-Face Discussions,47.73,75.93
49-9095.00,55.202,2009,Holiday apartments,Manufactured Building and Mobile Home Installers,Contact With Others,56.66,59.26
49-9095.00,55.202,2009,Holiday apartments,Manufactured Building and Mobile Home Installers,Work With Work Group or Team,55.21,55.99
49-9095.00,55.202,2009,Holiday apartments,Manufactured Building and Mobile Home Installers,Deal With External Customers,2.66,27.06
49-9095.00,70.111,2008,House building cooperative,Manufactured Building and Mobile Home Installers,Public Speaking,0,0
49-9095.00,70.111,2008,House building cooperative,Manufactured Building and Mobile Home Installers,Face-to-Face Discussions,47.73,75.93
49-9095.00,70.111,2008,House building cooperative,Manufactured Building and Mobile Home Installers,Contact With Others,56.66,59.26
49-9095.00,70.111,2008,House building cooperative,Manufactured Building and Mobile Home Installers,Work With Work Group or Team,55.21,55.99
49-9095.00,70.111,2008,House building cooperative,Manufactured Building and Mobile Home Installers,Deal With External Customers,2.66,27.06
49-9095.00,41.2,2008,Construction of residential and non-residential buildings,Manufactured Building and Mobile Home Installers,Public Speaking,0,0
49-9095.00,41.2,2008,Construction of residential and non-residential buildings,Manufactured Building and Mobile Home Installers,Face-to-Face Discussions,47.73,75.93
49-9095.00,41.2,2008,Construction of residential and non-residential buildings,Manufactured Building and Mobile Home Installers,Contact With Others,56.66,59.26
49-9095.00,41.2,2008,Construction of residential and non-residential buildings,Manufactured Building and Mobile Home Installers,Work With Work Group or Team,55.21,55.99
49-9095.00,41.2,2008,Construction of residential and non-residential buildings,Manufactured Building and Mobile Home Installers,Deal With External Customers,2.66,27.06
51-2022.00,26.11,2009,Manufacture of electronic components,Electrical and Electronic Equipment Assemblers,Public Speaking,1.55,2.33
51-2022.00,26.11,2009,Manufacture of electronic components,Electrical and Electronic Equipment Assemblers,Face-to-Face Discussions,46.43,69.86
51-2022.00,26.11,2009,Manufacture of electronic components,Electrical and Electronic Equipment Assemblers,Contact With Others,19.76,58.74
51-2022.00,26.11,2009,Manufacture of electronic components,Electrical and Electronic Equipment Assemblers,Work With Work Group or Team,31.31,70.64
51-2022.00,26.11,2009,Manufacture of electronic components,Electrical and Electronic Equipment Assemblers,Deal With External Customers,9.74,21.13
51-2022.00,27.4,2009,Manufacture of electrical equipment,Electrical and Electronic Equipment Assemblers,Public Speaking,1.55,2.33
51-2022.00,27.4,2009,Manufacture of electrical equipment,Electrical and Electronic Equipment Assemblers,Face-to-Face Discussions,46.43,69.86
51-2022.00,27.4,2009,Manufacture of electrical equipment,Electrical and Electronic Equipment Assemblers,Contact With Others,19.76,58.74
51-2022.00,27.4,2009,Manufacture of electrical equipment,Electrical and Electronic Equipment Assemblers,Work With Work Group or Team,31.31,70.64
51-2022.00,27.4,2009,Manufacture of electrical equipment,Electrical and Electronic Equipment Assemblers,Deal With External Customers,9.74,21.13
51-2022.00,31.5,2008,Manufacture of electrical machinery and apparatus n.e.c.,Electrical and Electronic Equipment Assemblers,Public Speaking,1.55,2.33
51-2022.00,31.5,2008,Manufacture of electrical machinery and apparatus n.e.c.,Electrical and Electronic Equipment Assemblers,Face-to-Face Discussions,46.43,69.86
51-2022.00,31.5,2008,Manufacture of electrical machinery and apparatus n.e.c.,Electrical and Electronic Equipment Assemblers,Contact With Others,19.76,58.74
51-2022.00,31.5,2008,Manufacture of electrical machinery and apparatus n.e.c.,Electrical and Electronic Equipment Assemblers,Work With Work Group or Team,31.31,70.64
51-2022.00,31.5,2008,Manufacture of electrical machinery and apparatus n.e.c.,Electrical and Electronic Equipment Assemblers,Deal With External Customers,9.74,21.13
51-2031.00,28.11,2009,"Manufacture of engines and turbines, except aircraft, vehicle and cycle engines",Engine and Other Machine Assemblers,Public Speaking,6.51,12.07
51-2031.00,28.11,2009,"Manufacture of engines and turbines, except aircraft, vehicle and cycle engines",Engine and Other Machine Assemblers,Face-to-Face Discussions,82.74,92.31
51-2031.00,28.11,2009,"Manufacture of engines and turbines, except aircraft, vehicle and cycle engines",Engine and Other Machine Assemblers,Contact With Others,54.31,74.93
51-2031.00,28.11,2009,"Manufacture of engines and turbines, except aircraft, vehicle and cycle engines",Engine and Other Machine Assemblers,Work With Work Group or Team,45.65,81.13
51-2031.00,28.11,2009,"Manufacture of engines and turbines, except aircraft, vehicle and cycle engines",Engine and Other Machine Assemblers,Deal With External Customers,21.4,37.53
51-2031.00,29.14,2008,"Manufacture of bearings, gears, gearing and driving elements",Engine and Other Machine Assemblers,Public Speaking,6.51,12.07
51-2031.00,29.14,2008,"Manufacture of bearings, gears, gearing and driving elements",Engine and Other Machine Assemblers,Face-to-Face Discussions,82.74,92.31
51-2031.00,29.14,2008,"Manufacture of bearings, gears, gearing and driving elements",Engine and Other Machine Assemblers,Contact With Others,54.31,74.93
51-2031.00,29.14,2008,"Manufacture of bearings, gears, gearing and driving elements",Engine and Other Machine Assemblers,Work With Work Group or Team,45.65,81.13
51-2031.00,29.14,2008,"Manufacture of bearings, gears, gearing and driving elements",Engine and Other Machine Assemblers,Deal With External Customers,21.4,37.53
51-2031.00,29.221,2008,Manufacture of other general purpose machinery,Engine and Other Machine Assemblers,Public Speaking,6.51,12.07
51-2031.00,29.221,2008,Manufacture of other general purpose machinery,Engine and Other Machine Assemblers,Face-to-Face Discussions,82.74,92.31
51-2031.00,29.221,2008,Manufacture of other general purpose machinery,Engine and Other Machine Assemblers,Contact With Others,54.31,74.93
51-2031.00,29.221,2008,Manufacture of other general purpose machinery,Engine and Other Machine Assemblers,Work With Work Group or Team,45.65,81.13
51-2031.00,29.221,2008,Manufacture of other general purpose machinery,Engine and Other Machine Assemblers,Deal With External Customers,21.4,37.53
51-2031.00,29.24,2008,Manufacture of other general purpose machinery n.e.c.,Engine and Other Machine Assemblers,Public Speaking,6.51,12.07
51-2031.00,29.24,2008,Manufacture of other general purpose machinery n.e.c.,Engine and Other Machine Assemblers,Face-to-Face Discussions,82.74,92.31
51-2031.00,29.24,2008,Manufacture of other general purpose machinery n.e.c.,Engine and Other Machine Assemblers,Contact With Others,54.31,74.93
51-2031.00,29.24,2008,Manufacture of other general purpose machinery n.e.c.,Engine and Other Machine Assemblers,Work With Work Group or Team,45.65,81.13
